2020-06-19 15:19:30,114 - TestValue - INFO - {'Test_ID': 52, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:19:28', 'Cultural_Name': '人物车马俑', 'Test_Chart': 'IMG_20190807_122027.jpg', 'Code': 0, 'Expected_Value': 0, 'TimeConsuming': 1.38, 'top1': 0, 'top2': 269, 'top3': 288, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/0/IMG_20190807_122027.jpg'}
2020-06-19 15:19:55,035 - TestValue - INFO - {'Test_ID': 97, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:19:53', 'Cultural_Name': '汉代釉陶望楼', 'Test_Chart': 'IMG_20190807_111154.jpg', 'Code': 1, 'Expected_Value': 1, 'TimeConsuming': 1.339, 'top1': 1, 'top2': 205, 'top3': 141, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/1/IMG_20190807_111154.jpg'}
2020-06-19 15:19:55,218 - TestValue - INFO - {'Test_ID': 98, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:19:53', 'Cultural_Name': '汉代釉陶望楼', 'Test_Chart': 'IMG_20190807_111154_1.jpg', 'Code': 1, 'Expected_Value': 1, 'TimeConsuming': 1.332, 'top1': 1, 'top2': 205, 'top3': 141, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/1/IMG_20190807_111154_1.jpg'}
2020-06-19 15:19:55,712 - TestValue - INFO - {'Test_ID': 99, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:19:54', 'Cultural_Name': '汉代釉陶望楼', 'Test_Chart': 'IMG_20190807_111154_2.jpg', 'Code': 1, 'Expected_Value': 1, 'TimeConsuming': 1.38, 'top1': 1, 'top2': 205, 'top3': 138, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/1/IMG_20190807_111154_2.jpg'}
2020-06-19 15:19:56,418 - TestValue - INFO - {'Test_ID': 100, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:19:55', 'Cultural_Name': '汉代釉陶望楼', 'Test_Chart': 'IMG_20190807_111156.jpg', 'Code': 1, 'Expected_Value': 1, 'TimeConsuming': 1.304, 'top1': 1, 'top2': 205, 'top3': 99, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/1/IMG_20190807_111156.jpg'}
2020-06-19 15:19:56,635 - TestValue - INFO - {'Test_ID': 101, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:19:55', 'Cultural_Name': '汉代釉陶望楼', 'Test_Chart': 'IMG_20190807_111157.jpg', 'Code': 1, 'Expected_Value': 1, 'TimeConsuming': 1.328, 'top1': 1, 'top2': 205, 'top3': 138, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/1/IMG_20190807_111157.jpg'}
2020-06-19 15:19:57,310 - TestValue - INFO - {'Test_ID': 102, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:19:55', 'Cultural_Name': '汉代釉陶望楼', 'Test_Chart': 'IMG_20190807_111158.jpg', 'Code': 1, 'Expected_Value': 1, 'TimeConsuming': 1.385, 'top1': 1, 'top2': 141, 'top3': 137, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/1/IMG_20190807_111158.jpg'}
2020-06-19 15:19:58,161 - TestValue - INFO - {'Test_ID': 103, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:19:56', 'Cultural_Name': '汉代釉陶望楼', 'Test_Chart': 'IMG_20190807_111158_1.jpg', 'Code': 1, 'Expected_Value': 1, 'TimeConsuming': 1.375, 'top1': 1, 'top2': 205, 'top3': 137, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/1/IMG_20190807_111158_1.jpg'}
2020-06-19 15:19:58,427 - TestValue - INFO - {'Test_ID': 104, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:19:56', 'Cultural_Name': '汉代釉陶望楼', 'Test_Chart': 'IMG_20190807_111200.jpg', 'Code': 1, 'Expected_Value': 1, 'TimeConsuming': 1.354, 'top1': 1, 'top2': 137, 'top3': 138, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/1/IMG_20190807_111200.jpg'}
2020-06-19 15:19:59,010 - TestValue - INFO - {'Test_ID': 105, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:19:57', 'Cultural_Name': '汉代釉陶望楼', 'Test_Chart': 'IMG_20190807_111201.jpg', 'Code': 1, 'Expected_Value': 1, 'TimeConsuming': 1.418, 'top1': 1, 'top2': 137, 'top3': 141, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/1/IMG_20190807_111201.jpg'}
2020-06-19 15:19:59,612 - TestValue - INFO - {'Test_ID': 106, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:19:58', 'Cultural_Name': '汉代釉陶望楼', 'Test_Chart': 'IMG_20190807_111202.jpg', 'Code': 1, 'Expected_Value': 1, 'TimeConsuming': 1.313, 'top1': 1, 'top2': 6, 'top3': 144, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/1/IMG_20190807_111202.jpg'}
2020-06-19 15:20:00,141 - TestValue - INFO - {'Test_ID': 107, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:19:58', 'Cultural_Name': '汉代釉陶望楼', 'Test_Chart': 'IMG_20190807_111203.jpg', 'Code': 1, 'Expected_Value': 1, 'TimeConsuming': 1.38, 'top1': 1, 'top2': 205, 'top3': 6, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/1/IMG_20190807_111203.jpg'}
2020-06-19 15:20:00,428 - TestValue - INFO - {'Test_ID': 108, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:19:59', 'Cultural_Name': '汉代釉陶望楼', 'Test_Chart': 'IMG_20190807_111204.jpg', 'Code': 1, 'Expected_Value': 1, 'TimeConsuming': 1.326, 'top1': 1, 'top2': 137, 'top3': 141, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/1/IMG_20190807_111204.jpg'}
2020-06-19 15:20:01,162 - TestValue - INFO - {'Test_ID': 109, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:19:59', 'Cultural_Name': '汉代釉陶望楼', 'Test_Chart': 'IMG_20190807_111205.jpg', 'Code': 1, 'Expected_Value': 1, 'TimeConsuming': 1.337, 'top1': 1, 'top2': 205, 'top3': 137, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/1/IMG_20190807_111205.jpg'}
2020-06-19 15:20:01,661 - TestValue - INFO - {'Test_ID': 110, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:20:00', 'Cultural_Name': '汉代釉陶望楼', 'Test_Chart': 'IMG_20190807_111207.jpg', 'Code': 1, 'Expected_Value': 1, 'TimeConsuming': 1.441, 'top1': 1, 'top2': 205, 'top3': 6, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/1/IMG_20190807_111207.jpg'}
2020-06-19 15:20:02,037 - TestValue - INFO - {'Test_ID': 111, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:20:00', 'Cultural_Name': '汉代釉陶望楼', 'Test_Chart': 'IMG_20190807_111208.jpg', 'Code': 1, 'Expected_Value': 1, 'TimeConsuming': 1.352, 'top1': 1, 'top2': 205, 'top3': 137, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/1/IMG_20190807_111208.jpg'}
2020-06-19 15:20:02,712 - TestValue - INFO - {'Test_ID': 112, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:20:01', 'Cultural_Name': '汉代釉陶望楼', 'Test_Chart': 'IMG_20190807_111208_1.jpg', 'Code': 1, 'Expected_Value': 1, 'TimeConsuming': 1.409, 'top1': 1, 'top2': 205, 'top3': 137, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/1/IMG_20190807_111208_1.jpg'}
2020-06-19 15:20:03,103 - TestValue - INFO - {'Test_ID': 113, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:20:01', 'Cultural_Name': '汉代釉陶望楼', 'Test_Chart': 'IMG_20190807_111210.jpg', 'Code': 1, 'Expected_Value': 1, 'TimeConsuming': 1.365, 'top1': 1, 'top2': 205, 'top3': 99, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/1/IMG_20190807_111210.jpg'}
2020-06-19 15:20:03,520 - TestValue - INFO - {'Test_ID': 114, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:20:02', 'Cultural_Name': '汉代釉陶望楼', 'Test_Chart': 'IMG_20190807_111211.jpg', 'Code': 1, 'Expected_Value': 1, 'TimeConsuming': 1.345, 'top1': 1, 'top2': 205, 'top3': 99, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/1/IMG_20190807_111211.jpg'}
2020-06-19 15:20:04,204 - TestValue - INFO - {'Test_ID': 115, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:20:02', 'Cultural_Name': '汉代釉陶望楼', 'Test_Chart': 'IMG_20190807_111212.jpg', 'Code': 1, 'Expected_Value': 1, 'TimeConsuming': 1.37, 'top1': 1, 'top2': 205, 'top3': 186, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/1/IMG_20190807_111212.jpg'}
2020-06-19 15:20:04,596 - TestValue - INFO - {'Test_ID': 116, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:20:03', 'Cultural_Name': '汉代釉陶望楼', 'Test_Chart': 'IMG_20190807_111213.jpg', 'Code': 1, 'Expected_Value': 1, 'TimeConsuming': 1.345, 'top1': 1, 'top2': 205, 'top3': 185, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/1/IMG_20190807_111213.jpg'}
2020-06-19 15:20:05,463 - TestValue - INFO - {'Test_ID': 117, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:20:03', 'Cultural_Name': '汉代釉陶望楼', 'Test_Chart': 'IMG_20190807_111214.jpg', 'Code': 1, 'Expected_Value': 1, 'TimeConsuming': 1.466, 'top1': 1, 'top2': 205, 'top3': 107, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/1/IMG_20190807_111214.jpg'}
2020-06-19 15:20:05,672 - TestValue - INFO - {'Test_ID': 118, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:20:04', 'Cultural_Name': '汉代釉陶望楼', 'Test_Chart': 'IMG_20190807_111221.jpg', 'Code': 1, 'Expected_Value': 1, 'TimeConsuming': 1.371, 'top1': 1, 'top2': 205, 'top3': 107, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/1/IMG_20190807_111221.jpg'}
2020-06-19 15:20:06,238 - TestValue - INFO - {'Test_ID': 119, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:20:04', 'Cultural_Name': '汉代釉陶望楼', 'Test_Chart': 'IMG_20190807_111222.jpg', 'Code': 1, 'Expected_Value': 1, 'TimeConsuming': 1.512, 'top1': 1, 'top2': 205, 'top3': 107, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/1/IMG_20190807_111222.jpg'}
2020-06-19 15:20:06,988 - TestValue - INFO - {'Test_ID': 120, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:20:05', 'Cultural_Name': '汉代釉陶望楼', 'Test_Chart': 'IMG_20190807_111232.jpg', 'Code': 1, 'Expected_Value': 1, 'TimeConsuming': 1.313, 'top1': 1, 'top2': 138, 'top3': 141, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/1/IMG_20190807_111232.jpg'}
2020-06-19 15:20:07,189 - TestValue - INFO - {'Test_ID': 121, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:20:05', 'Cultural_Name': '汉代釉陶望楼', 'Test_Chart': 'IMG_20190807_111233.jpg', 'Code': 1, 'Expected_Value': 1, 'TimeConsuming': 1.337, 'top1': 1, 'top2': 141, 'top3': 138, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/1/IMG_20190807_111233.jpg'}
2020-06-19 15:20:07,663 - TestValue - INFO - {'Test_ID': 122, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:20:06', 'Cultural_Name': '汉代釉陶望楼', 'Test_Chart': 'IMG_20190807_111233_1.jpg', 'Code': 1, 'Expected_Value': 1, 'TimeConsuming': 1.347, 'top1': 1, 'top2': 138, 'top3': 205, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/1/IMG_20190807_111233_1.jpg'}
2020-06-19 15:20:08,606 - TestValue - INFO - {'Test_ID': 123, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:20:06', 'Cultural_Name': '汉代釉陶望楼', 'Test_Chart': 'IMG_20190807_111234.jpg', 'Code': 1, 'Expected_Value': 1, 'TimeConsuming': 1.377, 'top1': 1, 'top2': 138, 'top3': 141, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/1/IMG_20190807_111234.jpg'}
2020-06-19 15:20:08,745 - TestValue - INFO - {'Test_ID': 124, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:20:07', 'Cultural_Name': '汉代釉陶望楼', 'Test_Chart': 'IMG_20190807_111234_1.jpg', 'Code': 1, 'Expected_Value': 1, 'TimeConsuming': 1.343, 'top1': 1, 'top2': 138, 'top3': 141, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/1/IMG_20190807_111234_1.jpg'}
2020-06-19 15:20:09,130 - TestValue - INFO - {'Test_ID': 125, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:20:07', 'Cultural_Name': '汉代釉陶望楼', 'Test_Chart': 'IMG_20190807_111235.jpg', 'Code': 1, 'Expected_Value': 1, 'TimeConsuming': 1.338, 'top1': 1, 'top2': 141, 'top3': 138, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/1/IMG_20190807_111235.jpg'}
2020-06-19 15:20:10,327 - TestValue - INFO - {'Test_ID': 126, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:20:08', 'Cultural_Name': '汉代釉陶望楼', 'Test_Chart': 'IMG_20190807_111236.jpg', 'Code': 1, 'Expected_Value': 1, 'TimeConsuming': 1.347, 'top1': 1, 'top2': 205, 'top3': 141, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/1/IMG_20190807_111236.jpg'}
2020-06-19 15:20:10,465 - TestValue - INFO - {'Test_ID': 127, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:20:08', 'Cultural_Name': '汉代釉陶望楼', 'Test_Chart': 'IMG_20190807_111236_1.jpg', 'Code': 1, 'Expected_Value': 1, 'TimeConsuming': 1.35, 'top1': 1, 'top2': 205, 'top3': 137, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/1/IMG_20190807_111236_1.jpg'}
2020-06-19 15:20:10,622 - TestValue - INFO - {'Test_ID': 128, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:20:09', 'Cultural_Name': '汉代釉陶望楼', 'Test_Chart': 'IMG_20190807_111237.jpg', 'Code': 1, 'Expected_Value': 1, 'TimeConsuming': 1.314, 'top1': 1, 'top2': 205, 'top3': 58, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/1/IMG_20190807_111237.jpg'}
2020-06-19 15:20:11,831 - TestValue - INFO - {'Test_ID': 129, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:20:10', 'Cultural_Name': '汉代釉陶望楼', 'Test_Chart': 'IMG_20190807_111238.jpg', 'Code': 1, 'Expected_Value': 1, 'TimeConsuming': 1.322, 'top1': 1, 'top2': 205, 'top3': 141, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/1/IMG_20190807_111238.jpg'}
2020-06-19 15:20:12,188 - TestValue - INFO - {'Test_ID': 130, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:20:10', 'Cultural_Name': '汉代釉陶望楼', 'Test_Chart': 'IMG_20190807_111239.jpg', 'Code': 1, 'Expected_Value': 1, 'TimeConsuming': 1.306, 'top1': 1, 'top2': 141, 'top3': 205, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/1/IMG_20190807_111239.jpg'}
2020-06-19 15:20:12,479 - TestValue - INFO - {'Test_ID': 131, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:20:10', 'Cultural_Name': '汉代釉陶望楼', 'Test_Chart': 'IMG_20190807_111240.jpg', 'Code': 1, 'Expected_Value': 1, 'TimeConsuming': 1.323, 'top1': 1, 'top2': 205, 'top3': 141, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/1/IMG_20190807_111240.jpg'}
2020-06-19 15:20:13,315 - TestValue - INFO - {'Test_ID': 132, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:20:11', 'Cultural_Name': '汉代釉陶望楼', 'Test_Chart': 'IMG_20190807_111241.jpg', 'Code': 1, 'Expected_Value': 1, 'TimeConsuming': 1.293, 'top1': 1, 'top2': 205, 'top3': 97, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/1/IMG_20190807_111241.jpg'}
2020-06-19 15:20:13,596 - TestValue - INFO - {'Test_ID': 133, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:20:12', 'Cultural_Name': '彩绘房形仓', 'Test_Chart': 'IMG_20190807_111007.jpg', 'Code': 2, 'Expected_Value': 2, 'TimeConsuming': 1.292, 'top1': 2, 'top2': 69, 'top3': 72, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/2/IMG_20190807_111007.jpg'}
2020-06-19 15:20:13,965 - TestValue - INFO - {'Test_ID': 134, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:20:12', 'Cultural_Name': '彩绘房形仓', 'Test_Chart': 'IMG_20190807_111008.jpg', 'Code': 2, 'Expected_Value': 2, 'TimeConsuming': 1.3, 'top1': 2, 'top2': 69, 'top3': 42, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/2/IMG_20190807_111008.jpg'}
2020-06-19 15:20:14,865 - TestValue - INFO - {'Test_ID': 135, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:20:13', 'Cultural_Name': '彩绘房形仓', 'Test_Chart': 'IMG_20190807_111008_1.jpg', 'Code': 2, 'Expected_Value': 2, 'TimeConsuming': 1.359, 'top1': 2, 'top2': 69, 'top3': 42, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/2/IMG_20190807_111008_1.jpg'}
2020-06-19 15:20:15,266 - TestValue - INFO - {'Test_ID': 136, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:20:13', 'Cultural_Name': '彩绘房形仓', 'Test_Chart': 'IMG_20190807_111009.jpg', 'Code': 2, 'Expected_Value': 2, 'TimeConsuming': 1.377, 'top1': 2, 'top2': 69, 'top3': 72, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/2/IMG_20190807_111009.jpg'}
2020-06-19 15:20:15,589 - TestValue - INFO - {'Test_ID': 137, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:20:13', 'Cultural_Name': '彩绘房形仓', 'Test_Chart': 'IMG_20190807_111013.jpg', 'Code': 2, 'Expected_Value': 2, 'TimeConsuming': 1.306, 'top1': 2, 'top2': 40, 'top3': 189, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/2/IMG_20190807_111013.jpg'}
2020-06-19 15:20:16,408 - TestValue - INFO - {'Test_ID': 138, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:20:14', 'Cultural_Name': '彩绘房形仓', 'Test_Chart': 'IMG_20190807_111013_1.jpg', 'Code': 2, 'Expected_Value': 2, 'TimeConsuming': 1.449, 'top1': 2, 'top2': 40, 'top3': 55, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/2/IMG_20190807_111013_1.jpg'}
2020-06-19 15:20:16,833 - TestValue - INFO - {'Test_ID': 139, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:20:15', 'Cultural_Name': '彩绘房形仓', 'Test_Chart': 'IMG_20190807_111014.jpg', 'Code': 2, 'Expected_Value': 2, 'TimeConsuming': 1.466, 'top1': 2, 'top2': 40, 'top3': 42, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/2/IMG_20190807_111014.jpg'}
2020-06-19 15:20:17,233 - TestValue - INFO - {'Test_ID': 140, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:20:15', 'Cultural_Name': '彩绘房形仓', 'Test_Chart': 'IMG_20190807_111014_1.jpg', 'Code': 2, 'Expected_Value': 2, 'TimeConsuming': 1.404, 'top1': 2, 'top2': 40, 'top3': 55, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/2/IMG_20190807_111014_1.jpg'}
2020-06-19 15:20:18,082 - TestValue - INFO - {'Test_ID': 141, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:20:16', 'Cultural_Name': '彩绘房形仓', 'Test_Chart': 'IMG_20190807_111015.jpg', 'Code': 2, 'Expected_Value': 2, 'TimeConsuming': 1.337, 'top1': 2, 'top2': 40, 'top3': 42, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/2/IMG_20190807_111015.jpg'}
2020-06-19 15:20:18,308 - TestValue - INFO - {'Test_ID': 142, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:20:16', 'Cultural_Name': '彩绘房形仓', 'Test_Chart': 'IMG_20190807_111016.jpg', 'Code': 2, 'Expected_Value': 2, 'TimeConsuming': 1.356, 'top1': 2, 'top2': 40, 'top3': 42, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/2/IMG_20190807_111016.jpg'}
