2020-06-19 15:25:06,785 - TestValue - INFO - {'Test_ID': 2, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:25:05', 'Cultural_Name': '人物车马俑', 'Test_Chart': 'IMG_20190807_121858.jpg', 'Code': 0, 'Expected_Value': 0, 'TimeConsuming': 1.378, 'top1': 160, 'top2': 0, 'top3': 7, 'Result': 'FAIL', 'Color': 'ffc7ce_9c0006', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/0/IMG_20190807_121858.jpg'}
2020-06-19 15:25:58,598 - TestValue - INFO - {'Test_ID': 47, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:25:56', 'Cultural_Name': '人物车马俑', 'Test_Chart': 'IMG_20190807_122023.jpg', 'Code': 0, 'Expected_Value': 0, 'TimeConsuming': 1.314, 'top1': 0, 'top2': 269, 'top3': 288, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/0/IMG_20190807_122023.jpg'}
2020-06-19 15:25:59,543 - TestValue - INFO - {'Test_ID': 48, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:25:57', 'Cultural_Name': '人物车马俑', 'Test_Chart': 'IMG_20190807_122023_1.jpg', 'Code': 0, 'Expected_Value': 0, 'TimeConsuming': 1.458, 'top1': 0, 'top2': 269, 'top3': 267, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/0/IMG_20190807_122023_1.jpg'}
2020-06-19 15:25:59,890 - TestValue - INFO - {'Test_ID': 49, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:25:57', 'Cultural_Name': '人物车马俑', 'Test_Chart': 'IMG_20190807_122024.jpg', 'Code': 0, 'Expected_Value': 0, 'TimeConsuming': 1.369, 'top1': 0, 'top2': 269, 'top3': 160, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/0/IMG_20190807_122024.jpg'}
2020-06-19 15:26:00,593 - TestValue - INFO - {'Test_ID': 50, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:25:58', 'Cultural_Name': '人物车马俑', 'Test_Chart': 'IMG_20190807_122025.jpg', 'Code': 0, 'Expected_Value': 0, 'TimeConsuming': 1.345, 'top1': 0, 'top2': 269, 'top3': 288, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/0/IMG_20190807_122025.jpg'}
2020-06-19 15:26:01,458 - TestValue - INFO - {'Test_ID': 51, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:25:59', 'Cultural_Name': '人物车马俑', 'Test_Chart': 'IMG_20190807_122026.jpg', 'Code': 0, 'Expected_Value': 0, 'TimeConsuming': 1.311, 'top1': 0, 'top2': 269, 'top3': 160, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/0/IMG_20190807_122026.jpg'}
2020-06-19 15:26:01,951 - TestValue - INFO - {'Test_ID': 52, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:25:59', 'Cultural_Name': '人物车马俑', 'Test_Chart': 'IMG_20190807_122027.jpg', 'Code': 0, 'Expected_Value': 0, 'TimeConsuming': 1.333, 'top1': 0, 'top2': 269, 'top3': 288, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/0/IMG_20190807_122027.jpg'}
2020-06-19 15:26:02,348 - TestValue - INFO - {'Test_ID': 53, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:26:00', 'Cultural_Name': '汉代釉陶望楼', 'Test_Chart': 'IMG_20190807_110900.jpg', 'Code': 1, 'Expected_Value': 1, 'TimeConsuming': 1.292, 'top1': 1, 'top2': 137, 'top3': 205, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/1/IMG_20190807_110900.jpg'}
2020-06-19 15:26:02,852 - TestValue - INFO - {'Test_ID': 54, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:26:01', 'Cultural_Name': '汉代釉陶望楼', 'Test_Chart': 'IMG_20190807_110901.jpg', 'Code': 1, 'Expected_Value': 1, 'TimeConsuming': 1.305, 'top1': 1, 'top2': 205, 'top3': 137, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/1/IMG_20190807_110901.jpg'}
2020-06-19 15:26:03,385 - TestValue - INFO - {'Test_ID': 55, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:26:01', 'Cultural_Name': '汉代釉陶望楼', 'Test_Chart': 'IMG_20190807_110902.jpg', 'Code': 1, 'Expected_Value': 1, 'TimeConsuming': 1.314, 'top1': 1, 'top2': 205, 'top3': 137, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/1/IMG_20190807_110902.jpg'}
2020-06-19 15:26:03,760 - TestValue - INFO - {'Test_ID': 56, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:26:02', 'Cultural_Name': '汉代釉陶望楼', 'Test_Chart': 'IMG_20190807_110904.jpg', 'Code': 1, 'Expected_Value': 1, 'TimeConsuming': 1.312, 'top1': 1, 'top2': 137, 'top3': 205, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/1/IMG_20190807_110904.jpg'}
2020-06-19 15:26:04,616 - TestValue - INFO - {'Test_ID': 57, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:26:02', 'Cultural_Name': '汉代釉陶望楼', 'Test_Chart': 'IMG_20190807_110906.jpg', 'Code': 1, 'Expected_Value': 1, 'TimeConsuming': 1.308, 'top1': 1, 'top2': 137, 'top3': 205, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/1/IMG_20190807_110906.jpg'}
2020-06-19 15:26:05,213 - TestValue - INFO - {'Test_ID': 58, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:26:03', 'Cultural_Name': '汉代釉陶望楼', 'Test_Chart': 'IMG_20190807_110907.jpg', 'Code': 1, 'Expected_Value': 1, 'TimeConsuming': 1.306, 'top1': 1, 'top2': 137, 'top3': 205, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/1/IMG_20190807_110907.jpg'}
2020-06-19 15:26:05,816 - TestValue - INFO - {'Test_ID': 59, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:26:03', 'Cultural_Name': '汉代釉陶望楼', 'Test_Chart': 'IMG_20190807_110916.jpg', 'Code': 1, 'Expected_Value': 1, 'TimeConsuming': 1.288, 'top1': 1, 'top2': 141, 'top3': 271, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/1/IMG_20190807_110916.jpg'}
2020-06-19 15:26:06,191 - TestValue - INFO - {'Test_ID': 60, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:26:04', 'Cultural_Name': '汉代釉陶望楼', 'Test_Chart': 'IMG_20190807_110917.jpg', 'Code': 1, 'Expected_Value': 1, 'TimeConsuming': 1.298, 'top1': 1, 'top2': 138, 'top3': 141, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/1/IMG_20190807_110917.jpg'}
2020-06-19 15:26:06,775 - TestValue - INFO - {'Test_ID': 61, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:26:05', 'Cultural_Name': '汉代釉陶望楼', 'Test_Chart': 'IMG_20190807_110917_1.jpg', 'Code': 1, 'Expected_Value': 1, 'TimeConsuming': 1.302, 'top1': 1, 'top2': 138, 'top3': 141, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/1/IMG_20190807_110917_1.jpg'}
2020-06-19 15:26:07,570 - TestValue - INFO - {'Test_ID': 62, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:26:05', 'Cultural_Name': '汉代釉陶望楼', 'Test_Chart': 'IMG_20190807_110918.jpg', 'Code': 1, 'Expected_Value': 1, 'TimeConsuming': 1.307, 'top1': 1, 'top2': 138, 'top3': 141, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/1/IMG_20190807_110918.jpg'}
2020-06-19 15:26:07,745 - TestValue - INFO - {'Test_ID': 63, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:26:06', 'Cultural_Name': '汉代釉陶望楼', 'Test_Chart': 'IMG_20190807_110919.jpg', 'Code': 1, 'Expected_Value': 1, 'TimeConsuming': 1.282, 'top1': 1, 'top2': 59, 'top3': 6, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/1/IMG_20190807_110919.jpg'}
2020-06-19 15:26:08,703 - TestValue - INFO - {'Test_ID': 64, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:26:06', 'Cultural_Name': '汉代釉陶望楼', 'Test_Chart': 'IMG_20190807_110919_1.jpg', 'Code': 1, 'Expected_Value': 1, 'TimeConsuming': 1.309, 'top1': 1, 'top2': 141, 'top3': 138, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/1/IMG_20190807_110919_1.jpg'}
2020-06-19 15:26:09,028 - TestValue - INFO - {'Test_ID': 65, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:26:07', 'Cultural_Name': '汉代釉陶望楼', 'Test_Chart': 'IMG_20190807_110920.jpg', 'Code': 1, 'Expected_Value': 1, 'TimeConsuming': 1.296, 'top1': 1, 'top2': 205, 'top3': 141, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/1/IMG_20190807_110920.jpg'}
2020-06-19 15:26:09,467 - TestValue - INFO - {'Test_ID': 66, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:26:07', 'Cultural_Name': '汉代釉陶望楼', 'Test_Chart': 'IMG_20190807_110920_1.jpg', 'Code': 1, 'Expected_Value': 1, 'TimeConsuming': 1.286, 'top1': 1, 'top2': 141, 'top3': 205, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/1/IMG_20190807_110920_1.jpg'}
2020-06-19 15:26:10,282 - TestValue - INFO - {'Test_ID': 67, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:26:08', 'Cultural_Name': '汉代釉陶望楼', 'Test_Chart': 'IMG_20190807_110921.jpg', 'Code': 1, 'Expected_Value': 1, 'TimeConsuming': 1.306, 'top1': 1, 'top2': 205, 'top3': 141, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/1/IMG_20190807_110921.jpg'}
2020-06-19 15:26:10,904 - TestValue - INFO - {'Test_ID': 68, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:26:09', 'Cultural_Name': '汉代釉陶望楼', 'Test_Chart': 'IMG_20190807_110923.jpg', 'Code': 1, 'Expected_Value': 1, 'TimeConsuming': 1.292, 'top1': 1, 'top2': 205, 'top3': 137, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/1/IMG_20190807_110923.jpg'}
2020-06-19 15:26:11,952 - TestValue - INFO - {'Test_ID': 69, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:26:09', 'Cultural_Name': '汉代釉陶望楼', 'Test_Chart': 'IMG_20190807_110924.jpg', 'Code': 1, 'Expected_Value': 1, 'TimeConsuming': 1.297, 'top1': 1, 'top2': 137, 'top3': 205, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/1/IMG_20190807_110924.jpg'}
2020-06-19 15:26:12,393 - TestValue - INFO - {'Test_ID': 70, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:26:10', 'Cultural_Name': '汉代釉陶望楼', 'Test_Chart': 'IMG_20190807_110924_1.jpg', 'Code': 1, 'Expected_Value': 1, 'TimeConsuming': 1.289, 'top1': 1, 'top2': 205, 'top3': 137, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/1/IMG_20190807_110924_1.jpg'}
2020-06-19 15:26:12,644 - TestValue - INFO - {'Test_ID': 71, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:26:10', 'Cultural_Name': '汉代釉陶望楼', 'Test_Chart': 'IMG_20190807_110933.jpg', 'Code': 1, 'Expected_Value': 1, 'TimeConsuming': 1.277, 'top1': 1, 'top2': 99, 'top3': 205, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/1/IMG_20190807_110933.jpg'}
2020-06-19 15:26:14,085 - TestValue - INFO - {'Test_ID': 72, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:26:11', 'Cultural_Name': '汉代釉陶望楼', 'Test_Chart': 'IMG_20190807_110937.jpg', 'Code': 1, 'Expected_Value': 1, 'TimeConsuming': 1.312, 'top1': 1, 'top2': 205, 'top3': 141, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/1/IMG_20190807_110937.jpg'}
2020-06-19 15:26:14,329 - TestValue - INFO - {'Test_ID': 73, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:26:12', 'Cultural_Name': '汉代釉陶望楼', 'Test_Chart': 'IMG_20190807_110938.jpg', 'Code': 1, 'Expected_Value': 1, 'TimeConsuming': 1.317, 'top1': 1, 'top2': 205, 'top3': 141, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/1/IMG_20190807_110938.jpg'}
2020-06-19 15:26:14,527 - TestValue - INFO - {'Test_ID': 74, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:26:12', 'Cultural_Name': '汉代釉陶望楼', 'Test_Chart': 'IMG_20190807_110938_1.jpg', 'Code': 1, 'Expected_Value': 1, 'TimeConsuming': 1.286, 'top1': 1, 'top2': 205, 'top3': 141, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/1/IMG_20190807_110938_1.jpg'}
2020-06-19 15:26:15,589 - TestValue - INFO - {'Test_ID': 75, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:26:14', 'Cultural_Name': '汉代釉陶望楼', 'Test_Chart': 'IMG_20190807_110939.jpg', 'Code': 1, 'Expected_Value': 1, 'TimeConsuming': 1.31, 'top1': 1, 'top2': 205, 'top3': 141, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/1/IMG_20190807_110939.jpg'}
2020-06-19 15:26:15,872 - TestValue - INFO - {'Test_ID': 76, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:26:14', 'Cultural_Name': '汉代釉陶望楼', 'Test_Chart': 'IMG_20190807_110940.jpg', 'Code': 1, 'Expected_Value': 1, 'TimeConsuming': 1.309, 'top1': 1, 'top2': 205, 'top3': 141, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/1/IMG_20190807_110940.jpg'}
2020-06-19 15:26:16,428 - TestValue - INFO - {'Test_ID': 77, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:26:14', 'Cultural_Name': '汉代釉陶望楼', 'Test_Chart': 'IMG_20190807_110940_1.jpg', 'Code': 1, 'Expected_Value': 1, 'TimeConsuming': 1.294, 'top1': 1, 'top2': 137, 'top3': 205, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/1/IMG_20190807_110940_1.jpg'}
2020-06-19 15:26:17,022 - TestValue - INFO - {'Test_ID': 78, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:26:15', 'Cultural_Name': '汉代釉陶望楼', 'Test_Chart': 'IMG_20190807_110941.jpg', 'Code': 1, 'Expected_Value': 1, 'TimeConsuming': 1.309, 'top1': 1, 'top2': 137, 'top3': 138, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/1/IMG_20190807_110941.jpg'}
2020-06-19 15:26:17,702 - TestValue - INFO - {'Test_ID': 79, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:26:15', 'Cultural_Name': '汉代釉陶望楼', 'Test_Chart': 'IMG_20190807_110941_1.jpg', 'Code': 1, 'Expected_Value': 1, 'TimeConsuming': 1.305, 'top1': 1, 'top2': 141, 'top3': 205, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/1/IMG_20190807_110941_1.jpg'}
2020-06-19 15:26:17,995 - TestValue - INFO - {'Test_ID': 80, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:26:16', 'Cultural_Name': '汉代釉陶望楼', 'Test_Chart': 'IMG_20190807_110942.jpg', 'Code': 1, 'Expected_Value': 1, 'TimeConsuming': 1.34, 'top1': 1, 'top2': 137, 'top3': 141, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/1/IMG_20190807_110942.jpg'}
2020-06-19 15:26:18,623 - TestValue - INFO - {'Test_ID': 81, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:26:17', 'Cultural_Name': '汉代釉陶望楼', 'Test_Chart': 'IMG_20190807_110943.jpg', 'Code': 1, 'Expected_Value': 1, 'TimeConsuming': 1.485, 'top1': 1, 'top2': 137, 'top3': 205, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/1/IMG_20190807_110943.jpg'}
2020-06-19 15:26:19,573 - TestValue - INFO - {'Test_ID': 82, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:26:17', 'Cultural_Name': '汉代釉陶望楼', 'Test_Chart': 'IMG_20190807_110944.jpg', 'Code': 1, 'Expected_Value': 1, 'TimeConsuming': 1.406, 'top1': 1, 'top2': 138, 'top3': 141, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/1/IMG_20190807_110944.jpg'}
2020-06-19 15:26:20,296 - TestValue - INFO - {'Test_ID': 83, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:26:17', 'Cultural_Name': '汉代釉陶望楼', 'Test_Chart': 'IMG_20190807_110945.jpg', 'Code': 1, 'Expected_Value': 1, 'TimeConsuming': 1.376, 'top1': 1, 'top2': 141, 'top3': 59, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/1/IMG_20190807_110945.jpg'}
2020-06-19 15:26:21,029 - TestValue - INFO - {'Test_ID': 84, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:26:18', 'Cultural_Name': '汉代釉陶望楼', 'Test_Chart': 'IMG_20190807_110946.jpg', 'Code': 1, 'Expected_Value': 1, 'TimeConsuming': 1.33, 'top1': 1, 'top2': 59, 'top3': 141, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/1/IMG_20190807_110946.jpg'}
